panel,beta,density
gamma2_click,0.003188,3.360
gamma2_click,0.003192,3.360
gamma2_click,0.003195,3.360
gamma2_click,0.003198,3.360
gamma2_click,0.003201,3.360
gamma2_click,0.003205,3.360
gamma2_click,0.003208,3.360
gamma2_click,0.003211,3.360
gamma2_click,0.003214,3.360
gamma2_click,0.003218,3.360
gamma2_click,0.003221,3.360
gamma2_click,0.003224,3.360
gamma2_click,0.003227,3.360
gamma2_click,0.003231,3.360
gamma2_click,0.003234,3.360
gamma2_click,0.003237,3.360
gamma2_click,0.003240,3.360
gamma2_click,0.003244,3.360
gamma2_click,0.003247,3.360
gamma2_click,0.003250,3.360
gamma2_click,0.003253,3.360
gamma2_click,0.003257,3.360
gamma2_click,0.003260,3.360
gamma2_click,0.003263,3.360
gamma2_click,0.003267,3.360
gamma2_click,0.003270,3.360
gamma2_click,0.003273,3.360
gamma2_click,0.003276,3.360
gamma2_click,0.003280,3.360
gamma2_click,0.003283,3.360
gamma2_click,0.003286,3.360
gamma2_click,0.003289,3.360
gamma2_click,0.003293,3.360
gamma2_click,0.003296,3.360
gamma2_click,0.003299,3.360
gamma2_click,0.003302,3.360
gamma2_click,0.003306,3.360
gamma2_click,0.003309,3.360
gamma2_click,0.003312,3.360
gamma2_click,0.003315,3.360
gamma2_click,0.003319,3.360
gamma2_click,0.003322,3.360
gamma2_click,0.003325,3.360
gamma2_click,0.003328,3.360
gamma2_click,0.003332,3.360
gamma2_click,0.003335,3.360
gamma2_click,0.003338,3.360
gamma2_click,0.003341,3.360
gamma2_click,0.003345,3.360
gamma2_click,0.003348,3.360
gamma2_click,0.003351,3.360
gamma2_click,0.003354,3.360
gamma2_click,0.003358,3.360
gamma2_click,0.003361,3.360
gamma2_click,0.003364,3.360
gamma2_click,0.003367,3.360
gamma2_click,0.003371,3.360
gamma2_click,0.003374,3.360
gamma2_click,0.003377,3.360
gamma2_click,0.003380,3.360
gamma2_click,0.003384,3.360
gamma2_click,0.003387,3.360
gamma2_click,0.003390,3.360
gamma2_click,0.003393,3.360
gamma2_click,0.003397,3.360
gamma2_click,0.003400,3.360
gamma2_click,0.003403,3.360
gamma2_click,0.003406,3.360
gamma2_click,0.003410,3.360
gamma2_click,0.003413,3.360
gamma2_click,0.003416,3.360
gamma2_click,0.003419,3.360
gamma2_click,0.003423,3.360
gamma2_click,0.003426,3.360
gamma2_click,0.003429,3.360
gamma2_click,0.003432,3.360
gamma2_click,0.003436,3.360
gamma2_click,0.003439,3.360
gamma2_click,0.003442,3.360
gamma2_click,0.003445,3.360
gamma2_click,0.003449,3.360
gamma2_click,0.003452,3.360
gamma2_click,0.003455,3.360
gamma2_click,0.003458,3.360
gamma2_click,0.003462,3.360
gamma2_click,0.003465,3.360
gamma2_click,0.003468,3.360
gamma2_click,0.003471,3.360
gamma2_click,0.003475,3.360
gamma2_click,0.003478,3.360
gamma2_click,0.003481,3.360
gamma2_click,0.003484,3.360
gamma2_click,0.003488,3.360
gamma2_click,0.003491,3.360
gamma2_click,0.003494,3.360
gamma2_click,0.003497,3.360
gamma2_click,0.003501,3.360
gamma2_click,0.003504,3.360
gamma2_click,0.003507,3.360
gamma2_click,0.003510,3.360
gamma2_click,0.003514,3.360
gamma2_click,0.003517,3.360
gamma2_click,0.003520,3.360
gamma2_click,0.003523,3.360
gamma2_click,0.003527,3.360
gamma2_click,0.003530,3.360
gamma2_click,0.003533,3.360
gamma2_click,0.003537,3.360
gamma2_click,0.003540,3.360
gamma2_click,0.003543,3.360
gamma2_click,0.003546,3.360
gamma2_click,0.003550,3.360
gamma2_click,0.003553,3.360
gamma2_click,0.003556,3.360
gamma2_click,0.003559,3.360
gamma2_click,0.003563,3.360
gamma2_click,0.003566,3.360
gamma2_click,0.003569,3.360
gamma2_click,0.003572,3.360
gamma2_click,0.003576,3.360
gamma2_click,0.003579,3.360
gamma2_click,0.003582,3.360
gamma2_click,0.003585,3.360
gamma2_click,0.003589,3.360
gamma2_click,0.003592,3.360
gamma2_click,0.003595,3.360
gamma2_click,0.003598,3.360
gamma2_click,0.003602,3.360
gamma2_click,0.003605,3.360
gamma2_click,0.003608,3.360
gamma2_click,0.003611,3.360
gamma2_click,0.003615,3.360
gamma2_click,0.003618,3.360
gamma2_click,0.003621,3.360
gamma2_click,0.003624,3.360
gamma2_click,0.003628,3.360
gamma2_click,0.003631,3.360
gamma2_click,0.003634,3.360
gamma2_click,0.003637,3.360
gamma2_click,0.003641,3.360
gamma2_click,0.003644,3.360
gamma2_click,0.003647,3.360
gamma2_click,0.003650,3.360
gamma2_click,0.003654,3.360
gamma2_click,0.003657,3.360
gamma2_click,0.003660,3.360
gamma2_click,0.003663,3.360
gamma2_click,0.003667,3.360
gamma2_click,0.003670,3.360
gamma2_click,0.003673,3.360
gamma2_click,0.003676,3.360
gamma2_click,0.003680,3.360
gamma2_click,0.003683,3.360
gamma2_click,0.003686,3.360
gamma2_click,0.003689,3.360
gamma2_click,0.003693,3.360
gamma2_click,0.003696,3.360
gamma2_click,0.003699,3.360
gamma2_click,0.003702,3.360
gamma2_click,0.003706,3.360
gamma2_click,0.003709,3.360
gamma2_click,0.003712,3.360
gamma2_click,0.003715,3.360
gamma2_click,0.003719,3.360
gamma2_click,0.003722,3.360
gamma2_click,0.003725,3.360
gamma2_click,0.003728,3.360
gamma2_click,0.003732,3.360
gamma2_click,0.003735,3.360
gamma2_click,0.003738,3.360
gamma2_click,0.003741,3.360
gamma2_click,0.003745,3.360
gamma2_click,0.003748,3.360
gamma2_click,0.003751,3.360
gamma2_click,0.003754,3.360
gamma2_click,0.003758,3.360
gamma2_click,0.003761,3.360
gamma2_click,0.003764,3.360
gamma2_click,0.003767,3.360
gamma2_click,0.003771,3.360
gamma2_click,0.003774,3.360
gamma2_click,0.003777,3.360
gamma2_click,0.003780,3.360
gamma2_click,0.003784,3.360
gamma2_click,0.003787,3.360
gamma2_click,0.003790,3.360
gamma2_click,0.003793,3.360
gamma2_click,0.003797,3.360
gamma2_click,0.003800,3.360
gamma2_click,0.003803,3.360
gamma2_click,0.003807,3.360
gamma2_click,0.003810,3.360
gamma2_click,0.003813,3.360
gamma2_click,0.003816,3.360
gamma2_click,0.003820,3.360
gamma2_click,0.003823,3.360
gamma2_click,0.003826,3.360
gamma2_click,0.003829,3.360
gamma2_click,0.003833,3.360
gamma2_click,0.003836,3.360
gamma2_click,0.003839,3.360
gamma2_click,0.003842,3.360
gamma2_click,0.003846,3.360
gamma2_click,0.003849,3.360
gamma2_click,0.003852,3.360
gamma2_click,0.003855,3.360
gamma2_click,0.003859,3.360
gamma2_click,0.003862,3.360
gamma2_click,0.003865,3.360
gamma2_click,0.003868,3.360
gamma2_click,0.003872,3.360
gamma2_click,0.003875,3.360
gamma2_click,0.003878,3.360
gamma2_click,0.003881,3.360
gamma2_click,0.003885,3.360
gamma2_click,0.003888,3.360
gamma2_click,0.003891,3.360
gamma2_click,0.003894,3.360
gamma2_click,0.003898,3.360
gamma2_click,0.003901,3.360
gamma2_click,0.003904,3.360
gamma2_click,0.003907,3.360
gamma2_click,0.003911,3.360
gamma2_click,0.003914,3.360
gamma2_click,0.003917,3.360
gamma2_click,0.003920,3.360
gamma2_click,0.003924,3.360
gamma2_click,0.003927,3.360
gamma2_click,0.003930,3.360
gamma2_click,0.003933,3.360
gamma2_click,0.003937,3.360
gamma2_click,0.003940,3.360
gamma2_click,0.003943,3.360
gamma2_click,0.003946,3.360
gamma2_click,0.003950,3.360
gamma2_click,0.003953,3.360
gamma2_click,0.003956,3.360
gamma2_click,0.003959,3.360
gamma2_click,0.003963,3.360
gamma2_click,0.003966,3.360
gamma2_click,0.003969,3.360
gamma2_click,0.003972,3.360
gamma2_click,0.003976,3.360
gamma2_click,0.003979,3.360
gamma2_click,0.003982,3.360
gamma2_click,0.003985,3.360
gamma2_click,0.003989,3.360
gamma2_click,0.003992,3.360
gamma2_click,0.003995,3.360
gamma2_click,0.003998,3.360
gamma2_click,0.004002,3.360
gamma2_click,0.004005,3.360
gamma2_click,0.004008,3.360
gamma2_click,0.004011,3.360
gamma2_click,0.004015,3.360
gamma2_click,0.004018,3.360
gamma2_click,0.004021,3.360
gamma2_click,0.004024,3.360
gamma2_click,0.004028,3.360
gamma2_click,0.004031,3.360
gamma2_click,0.004034,3.360
gamma2_click,0.004037,3.360
gamma2_click,0.004041,3.360
gamma2_click,0.004044,3.360
gamma2_click,0.004047,3.360
gamma2_click,0.004050,3.360
gamma2_click,0.004054,3.360
gamma2_click,0.004057,3.360
gamma2_click,0.004060,3.360
gamma2_click,0.004063,3.360
gamma2_click,0.004067,3.360
gamma2_click,0.004070,3.360
gamma2_click,0.004073,3.360
gamma2_click,0.004077,3.360
gamma2_click,0.004080,3.360
gamma2_click,0.004083,3.360
gamma2_click,0.004086,3.360
gamma2_click,0.004090,3.360
gamma2_click,0.004093,3.360
gamma2_click,0.004096,3.360
gamma2_click,0.004099,3.360
gamma2_click,0.004103,3.360
gamma2_click,0.004106,3.360
gamma2_click,0.004109,3.360
gamma2_click,0.004112,3.360
gamma2_click,0.004116,3.360
gamma2_click,0.004119,3.360
gamma2_click,0.004122,3.360
gamma2_click,0.004125,3.360
gamma2_click,0.004129,3.360
gamma2_click,0.004132,3.360
gamma2_click,0.004135,3.360
gamma2_click,0.004138,3.360
gamma2_click,0.004142,3.360
gamma2_click,0.004145,3.360
gamma2_click,0.004148,3.360
gamma2_click,0.004151,3.360
gamma2_click,0.004155,3.360
gamma2_click,0.004158,3.360
gamma2_click,0.004161,3.360
gamma2_click,0.004164,3.360
gamma2_click,0.004168,3.360
gamma2_click,0.004171,3.360
gamma2_click,0.004174,3.360
gamma2_click,0.004177,3.360
gamma2_click,0.004181,3.360
gamma2_click,0.004184,3.360
gamma2_click,0.004187,3.360
gamma2_click,0.004190,3.360
gamma2_click,0.004194,3.360
gamma2_click,0.004197,3.360
gamma2_click,0.004200,3.360
gamma2_click,0.004203,3.360
gamma2_click,0.004207,3.360
gamma2_click,0.004210,3.360
gamma2_click,0.004213,3.360
gamma2_click,0.004216,3.360
gamma2_click,0.004220,3.360
gamma2_click,0.004223,3.360
gamma2_click,0.004226,3.360
gamma2_click,0.004229,3.360
gamma2_click,0.004233,3.360
gamma2_click,0.004236,3.360
gamma2_click,0.004239,3.360
gamma2_click,0.004242,3.360
gamma2_click,0.004246,3.360
gamma2_click,0.004249,3.360
gamma2_click,0.004252,3.360
gamma2_click,0.004255,3.360
gamma2_click,0.004259,3.360
gamma2_click,0.004262,3.360
gamma2_click,0.004265,3.360
gamma2_click,0.004268,3.360
gamma2_click,0.004272,3.360
gamma2_click,0.004275,3.360
gamma2_click,0.004278,3.360
gamma2_click,0.004281,3.360
gamma2_click,0.004285,3.360
gamma2_click,0.004288,3.360
gamma2_click,0.004291,3.360
gamma2_click,0.004294,3.360
gamma2_click,0.004298,3.360
gamma2_click,0.004301,3.360
gamma2_click,0.004304,3.360
gamma2_click,0.004307,3.360
gamma2_click,0.004311,3.360
gamma2_click,0.004314,3.360
gamma2_click,0.004317,3.360
gamma2_click,0.004320,3.360
gamma2_click,0.004324,3.360
gamma2_click,0.004327,3.360
gamma2_click,0.004330,3.360
gamma2_click,0.004333,3.360
gamma2_click,0.004337,3.360
gamma2_click,0.004340,3.360
gamma2_click,0.004343,3.360
gamma2_click,0.004347,3.360
gamma2_click,0.004350,3.360
gamma2_click,0.004353,3.360
gamma2_click,0.004356,3.360
gamma2_click,0.004360,3.360
gamma2_click,0.004363,3.360
gamma2_click,0.004366,3.360
gamma2_click,0.004369,3.360
gamma2_click,0.004373,3.360
gamma2_click,0.004376,3.360
gamma2_click,0.004379,3.360
gamma2_click,0.004382,3.360
gamma2_click,0.004386,3.360
gamma2_click,0.004389,3.360
gamma2_click,0.004392,3.360
gamma2_click,0.004395,3.360
gamma2_click,0.004399,3.360
gamma2_click,0.004402,3.360
gamma2_click,0.004405,3.360
gamma2_click,0.004408,3.360
gamma2_click,0.004412,3.360
gamma2_click,0.004415,3.360
gamma2_click,0.004418,3.360
gamma2_click,0.004421,3.360
gamma2_click,0.004425,3.360
gamma2_click,0.004428,3.360
gamma2_click,0.004431,3.360
gamma2_click,0.004434,3.360
gamma2_click,0.004438,3.360
gamma2_click,0.004441,3.360
gamma2_click,0.004444,3.360
gamma2_click,0.004447,3.360
gamma2_click,0.004451,3.360
gamma2_click,0.004454,3.360
gamma2_click,0.004457,3.360
gamma2_click,0.004460,3.360
gamma2_click,0.004464,3.360
gamma2_click,0.004467,3.360
gamma2_click,0.004470,3.360
gamma2_click,0.004473,3.360
gamma2_click,0.004477,3.360
gamma2_click,0.004480,3.360
gamma2_click,0.004483,3.360
gamma2_click,0.004486,3.360
gamma2_click,0.004490,3.360
gamma2_click,0.004493,3.360
gamma2_click,0.004496,3.360
gamma2_click,0.004499,3.360
gamma2_click,0.004503,3.360
gamma2_click,0.004506,3.360
gamma2_click,0.004509,3.360
gamma2_click,0.004512,3.360
gamma2_click,0.004516,3.360
gamma2_click,0.004519,3.360
gamma2_click,0.004522,3.360
gamma2_click,0.004525,3.360
gamma2_click,0.004529,3.360
gamma2_click,0.004532,3.360
gamma2_click,0.004535,3.360
gamma2_click,0.004538,3.360
gamma2_click,0.004542,3.360
gamma2_click,0.004545,3.360
gamma2_click,0.004548,3.360
gamma2_click,0.004551,3.360
gamma2_click,0.004555,3.360
gamma2_click,0.004558,3.360
gamma2_click,0.004561,3.360
gamma2_click,0.004564,3.360
gamma2_click,0.004568,3.360
gamma2_click,0.004571,3.360
gamma2_click,0.004574,3.360
gamma2_click,0.004577,3.360
gamma2_click,0.004581,3.360
gamma2_click,0.004584,3.360
gamma2_click,0.004587,3.360
gamma2_click,0.004590,3.360
gamma2_click,0.004594,3.360
gamma2_click,0.004597,3.360
gamma2_click,0.004600,3.360
gamma2_click,0.004603,3.360
gamma2_click,0.004607,3.360
gamma2_click,0.004610,3.360
gamma2_click,0.004613,3.360
gamma2_click,0.004617,3.360
gamma2_click,0.004620,3.360
gamma2_click,0.004623,3.360
gamma2_click,0.004626,3.360
gamma2_click,0.004630,3.360
gamma2_click,0.004633,3.360
gamma2_click,0.004636,3.360
gamma2_click,0.004639,3.360
gamma2_click,0.004643,3.360
gamma2_click,0.004646,3.360
gamma2_click,0.004649,3.360
gamma2_click,0.004652,3.360
gamma2_click,0.004656,3.360
gamma2_click,0.004659,3.360
gamma2_click,0.004662,3.360
gamma2_click,0.004665,3.360
gamma2_click,0.004669,3.360
gamma2_click,0.004672,3.360
gamma2_click,0.004675,3.360
gamma2_click,0.004678,3.360
gamma2_click,0.004682,3.360
gamma2_click,0.004685,3.360
gamma2_click,0.004688,3.360
gamma2_click,0.004691,3.360
gamma2_click,0.004695,3.360
gamma2_click,0.004698,3.360
gamma2_click,0.004701,3.360
gamma2_click,0.004704,3.360
gamma2_click,0.004708,3.360
gamma2_click,0.004711,3.360
gamma2_click,0.004714,3.360
gamma2_click,0.004717,3.360
gamma2_click,0.004721,3.360
gamma2_click,0.004724,3.360
gamma2_click,0.004727,3.360
gamma2_click,0.004730,3.360
gamma2_click,0.004734,3.360
gamma2_click,0.004737,3.360
gamma2_click,0.004740,3.360
gamma2_click,0.004743,3.360
gamma2_click,0.004747,3.360
gamma2_click,0.004750,3.360
gamma2_click,0.004753,3.360
gamma2_click,0.004756,3.360
gamma2_click,0.004760,3.360
gamma2_click,0.004763,3.360
gamma2_click,0.004766,3.360
gamma2_click,0.004769,3.360
gamma2_click,0.004773,3.360
gamma2_click,0.004776,3.360
gamma2_click,0.004779,3.360
gamma2_click,0.004782,3.360
gamma2_click,0.004786,3.360
gamma2_click,0.004789,3.360
gamma2_click,0.004792,3.360
gamma2_click,0.004795,3.360
gamma2_click,0.004799,3.360
gamma2_click,0.004802,3.360
gamma2_click,0.004805,3.360
gamma2_click,0.004808,3.360
gamma2_click,0.004812,3.360
gamma2_click,0.004815,3.360
gamma2_click,0.004818,3.360
gamma2_click,0.004821,3.360
gamma2_click,0.004825,3.360
gamma2_click,0.004828,3.360
gamma2_click,0.004831,3.360
gamma2_click,0.004834,3.360
gamma2_click,0.004838,3.360
gamma2_click,0.004841,3.360
gamma2_click,0.004844,3.360
gamma2_click,0.004847,3.360
gamma2_click,0.004851,3.360
gamma2_click,0.004854,3.360
gamma2_click,0.004857,3.360
gamma2_click,0.004860,3.360
gamma2_click,0.004864,3.360
gamma2_click,0.004867,3.360
gamma2_click,0.004870,3.360
gamma2_click,0.004873,3.360
gamma2_click,0.004877,3.360
gamma2_click,0.004880,3.360
gamma2_click,0.004883,3.360
gamma2_click,0.004887,3.360
gamma2_click,0.004890,3.360
gamma2_click,0.004893,3.360
gamma2_click,0.004896,3.360
gamma2_click,0.004900,3.360
gamma2_click,0.004903,3.360
gamma2_click,0.004906,3.360
gamma2_click,0.004909,3.360
gamma2_click,0.004913,3.360
gamma2_click,0.004916,3.360
gamma2_click,0.004919,3.360
gamma2_click,0.004922,3.360
gamma2_click,0.004926,3.360
gamma2_click,0.004929,3.360
gamma2_click,0.004932,3.360
gamma2_click,0.004935,3.360
gamma2_click,0.004939,3.360
gamma2_click,0.004942,3.360
gamma2_click,0.004945,3.360
gamma2_click,0.004948,3.360
gamma2_click,0.004952,3.360
gamma2_click,0.004955,3.360
gamma2_click,0.004958,3.360
gamma2_click,0.004961,3.360
gamma2_click,0.004965,3.360
gamma2_click,0.004968,3.360
gamma2_click,0.004971,3.360
gamma2_click,0.004974,3.360
gamma2_click,0.004978,3.360
gamma2_click,0.004981,3.360
gamma2_click,0.004984,3.360
gamma2_click,0.004987,3.360
gamma2_click,0.004991,3.360
gamma2_click,0.004994,3.360
gamma2_click,0.004997,3.360
gamma2_click,0.005000,3.360
gamma2_click,0.005004,3.360
gamma2_click,0.005007,3.360
gamma2_click,0.005010,3.360
gamma2_click,0.005013,3.360
gamma2_click,0.005017,3.360
gamma2_click,0.005020,3.360
gamma2_click,0.005023,3.360
gamma2_click,0.005026,3.360
gamma2_click,0.005030,3.360
gamma2_click,0.005033,3.360
gamma2_click,0.005036,3.360
gamma2_click,0.005039,3.360
gamma2_click,0.005043,3.360
gamma2_click,0.005046,3.360
gamma2_click,0.005049,3.360
gamma2_click,0.005052,3.360
gamma2_click,0.005056,3.360
gamma2_click,0.005059,3.360
gamma2_click,0.005062,3.360
gamma2_click,0.005065,3.360
gamma2_click,0.005069,3.360
gamma2_click,0.005072,3.360
gamma2_click,0.005075,3.360
gamma2_click,0.005078,3.360
gamma2_click,0.005082,3.360
gamma2_click,0.005085,3.360
gamma2_click,0.005088,3.360
gamma2_click,0.005091,3.360
gamma2_click,0.005095,3.360
gamma2_click,0.005098,3.360
gamma2_click,0.005101,3.360
gamma2_click,0.005104,3.360
gamma2_click,0.005108,3.360
gamma2_click,0.005111,3.360
gamma2_click,0.005114,3.360
gamma2_click,0.005117,3.360
gamma2_click,0.005121,3.360
gamma2_click,0.005124,3.360
gamma2_click,0.005127,3.360
gamma2_click,0.005130,3.360
gamma2_click,0.005134,3.360
gamma2_click,0.005137,3.360
gamma2_click,0.005140,3.360
gamma2_click,0.005143,3.360
gamma2_click,0.005147,3.360
gamma2_click,0.005150,3.360
gamma2_click,0.005153,3.360
gamma2_click,0.005157,3.360
gamma2_click,0.005160,3.360
gamma2_click,0.005163,3.360
gamma2_click,0.005166,3.360
gamma2_click,0.005170,3.360
gamma2_click,0.005173,3.360
gamma2_click,0.005176,3.360
gamma2_click,0.005179,3.360
gamma2_click,0.005183,3.360
gamma2_click,0.005186,3.360
gamma2_click,0.005189,3.360
gamma2_click,0.005192,3.360
gamma2_click,0.005196,3.360
gamma2_click,0.005199,3.360
gamma2_click,0.005202,3.360
gamma2_click,0.005205,3.360
gamma2_click,0.005209,3.360
gamma2_click,0.005212,3.360
gamma2_click,0.005215,3.360
gamma2_click,0.005218,3.360
gamma2_click,0.005222,3.360
gamma2_click,0.005225,3.360
gamma2_click,0.005228,3.360
gamma2_click,0.005231,3.360
gamma2_click,0.005235,3.360
gamma2_click,0.005238,3.360
gamma2_click,0.005241,3.360
gamma2_click,0.005244,3.360
gamma2_click,0.005248,3.360
gamma2_click,0.005251,3.360
gamma2_click,0.005254,3.360
gamma2_click,0.005257,3.360
gamma2_click,0.005261,3.360
gamma2_click,0.005264,3.360
gamma2_click,0.005267,3.360
gamma2_click,0.005270,3.360
gamma2_click,0.005274,3.360
gamma2_click,0.005277,3.360
gamma2_click,0.005280,3.360
gamma2_click,0.005283,3.360
gamma2_click,0.005287,3.360
gamma2_click,0.005290,3.360
gamma2_click,0.005293,3.360
gamma2_click,0.005296,3.360
gamma2_click,0.005300,3.360
gamma2_click,0.005303,3.360
gamma2_click,0.005306,3.360
gamma2_click,0.005309,3.360
gamma2_click,0.005313,3.360
